Survey,State,6-Digit,County,Place,CSA,CBSA,Footnote,Central,Zip,Region,Division,Number of,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
2004,17,016900,161,0135,999,19340, , ,61232      ,2,3,0,Andalusia village,4,4,700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,17,017800,073,0145,999,19340, , ,61233      ,2,3,0,Andover village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,17,018100,181,0150,999,99999, , ,62906      ,2,3,12,Anna,5,5,116900,1,2,70000,0,0,0,0,0,0,5,5,116900,1,2,70000,0,0,0,0,0,0
2004,17,018400,073,0155,999,19340, , ,61234      ,2,3,12,Annawan town,5,5,700000,0,0,0,0,0,0,0,0,0,5,5,700000,0,0,0,0,0,0,0,0,0
2004,17,019300,097,0160,176,16980, , ,60002      ,2,3,12,Antioch village,438,438,63301721,0,0,0,1,4,350000,0,0,0,438,438,63301721,0,0,0,1,4,350000,0,0,0
2004,17,020500,041,0170,999,99999, , ,61910      ,2,3,12,Arcola,5,5,746400,0,0,0,0,0,0,0,0,0,5,5,746400,0,0,0,0,0,0,0,0,0
2004,17,021700,115,0180,999,19500, , ,62501      ,2,3,0,Argenta village,1,1,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,17,022300,031,0190,176,16980, ,1,60005      ,2,3,10,Arlington Heights village,115,115,42082416,1,2,540000,0,0,0,0,0,0,101,101,37096278,0,0,0,0,0,0,0,0,0
2004,17,022900,179,0195,426,37900, , ,61721      ,2,3,0,Armington village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,17,023200,091,0200,176,28100, , ,60910      ,2,3,12,Aroma Park village,1,1,198600,0,0,0,0,0,0,0,0,0,1,1,198600,0,0,0,0,0,0,0,0,0
2004,17,024400,113,0205,999,14060, , ,617720101  ,2,3,0,Arrowsmith village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,17,025000,041,0210,999,99999, , ,619110139  ,2,3,12,Arthur village,10,10,1018000,0,0,0,0,0,0,0,0,0,10,10,1018000,0,0,0,0,0,0,0,0,0
2004,17,026800,075,0215,999,99999, , ,60911      ,2,3,12,Ashkum village,1,1,150000,0,0,0,0,0,0,0,0,0,1,1,150000,0,0,0,0,0,0,0,0,0
2004,17,027400,017,0220,999,99999, , ,62612      ,2,3,12,Ashland village,2,2,259118,0,0,0,0,0,0,0,0,0,2,2,259118,0,0,0,0,0,0,0,0,0
2004,17,027700,189,0225,999,99999, , ,62808      ,2,3,0,Ashley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,17,028600,029,0230,999,99999, , ,61912      ,2,3,12,Ashmore village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,17,029200,103,0235,999,99999, , ,61006      ,2,3,0,Ashton village,1,1,140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,17,029500,021,0240,999,99999,2, ,625100106  ,2,3,12,Assumption,2,2,220000,0,0,0,0,0,0,0,0,0,2,2,220000,0,0,0,0,0,0,0,0,0
2004,17,030400,057,0245,999,99999, , ,61501      ,2,3,12,Astoria village,2,2,370000,0,0,0,0,0,0,0,0,0,2,2,370000,0,0,0,0,0,0,0,0,0
2004,17,030700,129,0250,999,44100, , ,62613      ,2,3,12,Athens,6,6,764500,0,0,0,0,0,0,0,0,0,6,6,764500,0,0,0,0,0,0,0,0,0
2004,17,031300,073,0255,999,19340, , ,61235      ,2,3,12,Atkinson town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,17,031900,107,0260,999,99999, , ,61723      ,2,3,12,Atlanta,5,5,496283,0,0,0,0,0,0,0,0,0,5,5,496283,0,0,0,0,0,0,0,0,0
2004,17,033100,147,0265,999,16580, , ,619130319  ,2,3,12,Atwood village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,17,033400,167,0270,999,44100, , ,62615      ,2,3,12,Auburn,16,16,1902900,0,0,0,0,0,0,0,0,0,16,16,1902900,0,0,0,0,0,0,0,0,0
2004,17,035500,089,0280,176,16980, , ,60504      ,2,3,12,Aurora,843,843,89293217,0,0,0,11,39,3738258,7,41,3509500,843,843,89293217,0,0,0,11,39,3738258,7,41,3509500
2004,17,037300,027,0290,476,41180, , ,62216      ,2,3,0,Aviston village,21,21,2913534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,17,038200,057,0295,999,99999, , ,61415      ,2,3,12,Avon village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,17,039700,157,0300,999,99999, , ,622171008  ,2,3,0,Baldwin village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,17,041200,097,0310,176,16980, , ,60015      ,2,3,12,Bannockburn village,4,4,8100000,0,0,0,0,0,0,0,0,0,4,4,8100000,0,0,0,0,0,0,0,0,0
2004,17,043000,031,0323,176,16980, , ,60010      ,2,3,12,Barrington Hills village,29,29,23847358,0,0,0,0,0,0,0,0,0,29,29,23847358,0,0,0,0,0,0,0,0,0
2004,17,044500,031,0320,176,16980, , ,60010      ,2,3,12,Barrington village,19,19,6821486,0,0,0,0,0,0,1,18,2500000,19,19,6821486,0,0,0,0,0,0,1,18,2500000
2004,17,045100,149,0330,999,99999, , ,62312      ,2,3,12,Barry,1,1,130000,0,0,0,0,0,0,0,0,0,1,1,130000,0,0,0,0,0,0,0,0,0
2004,17,046300,043,0340,176,16980, , ,60103      ,2,3,11,Bartlett village,354,354,54278660,0,0,0,0,0,0,1,16,1066627,345,345,52494877,0,0,0,0,0,0,1,16,1066627
2004,17,046900,143,0345,426,37900, , ,61607      ,2,3,12,Bartonville village,9,9,1520000,0,0,0,0,0,0,0,0,0,9,9,1520000,0,0,0,0,0,0,0,0,0
2004,17,047800,089,0355,176,16980, , ,60510      ,2,3,12,Batavia,144,144,36067871,0,0,0,0,0,0,0,0,0,144,144,36067871,0,0,0,0,0,0,0,0,0
2004,17,049000,125,0365,999,99999, , ,62617      ,2,3,0,Bath village,1,1,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,17,049300,203,0367,426,37900, , ,61611      ,2,3,0,Bay View Gardens village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,17,049900,097,0368,176,16980, , ,60099      ,2,3,12,Beach Park village,149,149,16024150,0,0,0,0,0,0,0,0,0,149,149,16024150,0,0,0,0,0,0,0,0,0
2004,17,051100,017,0375,999,99999, , ,62618      ,2,3,12,Beardstown,1,1,24400,0,0,0,4,16,1219040,8,64,5216940,1,1,24400,0,0,0,4,16,1219040,8,64,5216940
2004,17,052900,075,0380,999,99999, , ,60912      ,2,3,12,Beaverville village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,17,053200,027,0385,476,41180, , ,62219      ,2,3,12,Beckemeyer village,1,1,110000,0,0,0,1,3,80000,0,0,0,1,1,110000,0,0,0,1,3,80000,0,0,0
2004,17,053500,031,0390,176,16980, , ,60501      ,2,3,12,Bedford Park village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,17,054400,197,0395,176,16980, , ,60401      ,2,3,0,Beecher village,56,56,5232029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,17,054700,183,0405,999,19180, , ,61883      ,2,3,12,Belgium village,1,1,12000,0,0,0,0,0,0,0,0,0,1,1,12000,0,0,0,0,0,0,0,0,0
2004,17,056500,163,0430,476,41180,2, ,62220      ,2,3,12,Belleville,156,156,19106973,0,0,0,0,0,0,0,0,0,156,156,19106973,0,0,0,0,0,0,0,0,0
2004,17,057100,143,0435,426,37900, , ,61604      ,2,3,0,Bellevue village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,17,057700,113,0437,999,14060, , ,61724      ,2,3,0,Bellflower village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,17,058300,031,0445,176,16980, , ,60104      ,2,3,7,Bellwood village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,17,058900,007,0450,466,40420, , ,61008      ,2,3,12,Belvidere,202,202,26328699,0,0,0,5,20,1425000,4,22,2200000,202,202,26328699,0,0,0,5,20,1425000,4,22,2200000
2004,17,059800,147,0455,999,16580, , ,61813      ,2,3,12,Bement village,2,2,138000,0,0,0,0,0,0,0,0,0,2,2,138000,0,0,0,0,0,0,0,0,0
2004,17,060100,117,0460,476,41180, , ,620091427  ,2,3,6,Benld,2,2,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,17,061000,043,0465,176,16980, , ,60106      ,2,3,12,Bensenville village,26,26,6979000,0,0,0,1,3,510000,0,0,0,26,26,6979000,0,0,0,1,3,510000,0,0,0
2004,17,061300,203,0470,426,37900, , ,61516      ,2,3,12,Benson village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,17,061900,055,0480,999,99999, , ,62812      ,2,3,12,Benton,6,6,478500,0,0,0,0,0,0,0,0,0,6,6,478500,0,0,0,0,0,0,0,0,0
2004,17,062800,031,0485,176,16980, , ,60163      ,2,3,12,Berkeley village,1,1,195000,0,0,0,0,0,0,0,0,0,1,1,195000,0,0,0,0,0,0,0,0,0
2004,17,064900,031,0495,176,16980,2, ,60402      ,2,3,12,Berwyn,10,10,1235000,7,14,1290000,0,0,0,0,0,0,10,10,1235000,7,14,1290000,0,0,0,0,0,0
2004,17,065500,119,0500,476,41180, , ,62010      ,2,3,12,Bethalto village,35,35,7869558,1,2,251197,0,0,0,0,0,0,35,35,7869558,1,2,251197,0,0,0,0,0,0
2004,17,065800,139,0505,999,99999, , ,619140352  ,2,3,12,Bethany village,2,2,450000,0,0,0,0,0,0,0,0,0,2,2,450000,0,0,0,0,0,0,0,0,0
2004,17,068500,071,0510,999,99999, , ,61418      ,2,3,12,Biggsville village,1,1,60000,0,0,0,0,0,0,0,0,0,1,1,60000,0,0,0,0,0,0,0,0,0
2004,17,070000,073,0525,999,19340, , ,61419      ,2,3,12,Bishop Hill village,1,1,230000,0,0,0,0,0,0,0,0,0,1,1,230000,0,0,0,0,0,0,0,0,0
2004,17,070500,183,0527,999,19180, , ,61814      ,2,3,12,Bismarck village,5,5,647796,0,0,0,0,0,0,0,0,0,5,5,647796,0,0,0,0,0,0,0,0,0
2004,17,073000,043,0535,176,16980, , ,601081487  ,2,3,12,Bloomingdale village,95,95,25276266,0,0,0,0,0,0,0,0,0,95,95,25276266,0,0,0,0,0,0,0,0,0
2004,17,073300,113,0540,999,14060,2,1,61701      ,2,3,12,Bloomington,425,425,63991880,5,10,665000,4,16,1198802,4,107,3062048,425,425,63991880,5,10,665000,4,16,1198802,4,107,3062048
2004,17,074500,031,0545,176,16980, , ,60406      ,2,3,12,Blue Island,22,22,2876000,0,0,0,0,0,0,0,0,0,22,22,2876000,0,0,0,0,0,0,0,0,0
2004,17,075400,115,0550,999,19500, , ,62513      ,2,3,6,Blue Mound village,3,3,240000,0,0,0,0,0,0,0,0,0,3,3,240000,0,0,0,0,0,0,0,0,0
2004,17,076600,171,0555,999,99999, , ,626210260  ,2,3,0,Bluffs village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,17,076900,081,0560,999,99999, , ,62814      ,2,3,3,Bluford village,4,4,1154200,0,0,0,0,0,0,0,0,0,4,4,1154200,0,0,0,0,0,0,0,0,0
2004,17,077800,197,0563,176,16980, , ,60440      ,2,3,12,Bolingbrook village,724,724,104323610,0,0,0,0,0,0,0,0,0,724,724,104323610,0,0,0,0,0,0,0,0,0
2004,17,078400,005,    ,476,41180,2, ,62246      ,2,3,12,Bond County Unincorporated Area,52,52,7408700,0,0,0,0,0,0,0,0,0,52,52,7408700,0,0,0,0,0,0,0,0,0
2004,17,079000,019,0564,999,16580, , ,61815      ,2,3,0,Bondville village,1,1,180000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,17,079600,091,0570,176,28100, , ,60913      ,2,3,12,Bonfield village,1,1,131500,0,0,0,0,0,0,0,0,0,1,1,131500,0,0,0,0,0,0,0,0,0
2004,17,079900,081,0575,999,99999, , ,628160117  ,2,3,12,Bonnie village,1,1,50000,0,0,0,0,0,0,0,0,0,1,1,50000,0,0,0,0,0,0,0,0,0
2004,17,080800,007,    ,466,40420, , ,61008      ,2,3,11,Boone County Unincorporated Area,129,129,29332126,0,0,0,0,0,0,0,0,0,113,113,26612305,0,0,0,0,0,0,0,0,0
2004,17,082000,091,0580,176,28100, , ,60914      ,2,3,12,Bourbonnais village,108,108,12200840,0,0,0,0,0,0,0,0,0,108,108,12200840,0,0,0,0,0,0,0,0,0
2004,17,085600,091,0600,176,28100, , ,60915      ,2,3,12,Bradley village,93,93,12304114,0,0,0,13,52,2348725,4,24,1260000,93,93,12304114,0,0,0,13,52,2348725,4,24,1260000
2004,17,085900,197,0605,176,16980, , ,60408      ,2,3,12,Braidwood,84,84,11133000,0,0,0,9,27,1359000,0,0,0,84,84,11133000,0,0,0,9,27,1359000,0,0,0
2004,17,086200,027,0610,476,41180, , ,62230      ,2,3,12,Breese,28,28,4620000,0,0,0,0,0,0,0,0,0,28,28,4620000,0,0,0,0,0,0,0,0,0
2004,17,088000,031,0620,176,16980, , ,60455      ,2,3,12,Bridgeview village,16,16,3516600,0,0,0,0,0,0,0,0,0,16,16,3516600,0,0,0,0,0,0,0,0,0
2004,17,088900,117,0625,476,41180,2, ,62012      ,2,3,5,Brighton village,16,16,1980636,0,0,0,0,0,0,0,0,0,9,9,1200000,0,0,0,0,0,0,0,0,0
2004,17,089500,143,0630,426,37900, , ,61517      ,2,3,12,Brimfield village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,17,090100,019,0635,999,16580, , ,61816      ,2,3,0,Broadlands village,2,2,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,17,090400,031,0640,176,16980, , ,601553800  ,2,3,12,Broadview village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,17,091000,107,0645,999,99999, , ,62634      ,2,3,0,Broadwell village,1,1,63000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,17,091300,045,0650,999,99999, , ,61917      ,2,3,0,Brocton village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,17,091900,031,0655,176,16980, , ,60513      ,2,3,12,Brookfield village,4,4,936000,0,0,0,0,0,0,0,0,0,4,4,936000,0,0,0,0,0,0,0,0,0
2004,17,093100,127,0665,999,99999, , ,629100508  ,2,3,0,Brookport,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,17,100000,091,0700,176,28100, , ,60917      ,2,3,12,Buckingham village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,17,100300,075,0705,999,99999, , ,60918      ,2,3,12,Buckley village,1,1,190000,0,0,0,0,0,0,0,0,0,1,1,190000,0,0,0,0,0,0,0,0,0
2004,17,101800,097,0725,176,16980, , ,60089      ,2,3,12,Buffalo Grove village,3,3,790000,0,0,0,0,0,0,0,0,0,3,3,790000,0,0,0,0,0,0,0,0,0
2004,17,103000,167,0720,999,44100, , ,62515      ,2,3,0,Buffalo village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,17,103300,111,0729,176,16980, , ,60098      ,2,3,12,Bull Valley village,11,11,3458600,0,0,0,0,0,0,0,0,0,11,11,3458600,0,0,0,0,0,0,0,0,0
2004,17,103600,021,0730,999,99999, , ,62517      ,2,3,12,Bulpitt village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,17,104800,031,0743,176,16980, , ,60459      ,2,3,12,Burbank,76,76,14280000,0,0,0,0,0,0,0,0,0,76,76,14280000,0,0,0,0,0,0,0,0,0
2004,17,105100,011,    ,999,99999,2, ,61356      ,2,3,12,Bureau County Unincorporated Area,31,31,5231000,0,0,0,0,0,0,0,0,0,31,31,5231000,0,0,0,0,0,0,0,0,0
2004,17,106900,031,0755,176,16980, , ,60633      ,2,3,0,Burnham village,9,9,797769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,17,108400,043,0759,176,16980, , ,60521      ,2,3,12,Burr Ridge village,41,41,33096750,0,0,0,0,0,0,0,0,0,41,41,33096750,0,0,0,0,0,0,0,0,0
2004,17,111700,141,0775,999,99999, , ,610100916  ,2,3,12,Byron,40,40,4045806,7,14,865000,0,0,0,0,0,0,40,40,4045806,7,14,865000,0,0,0,0,0,0
2004,17,113200,163,0785,476,41180, , ,62206      ,2,3,12,Cahokia village,7,7,539303,0,0,0,0,0,0,0,0,0,7,7,539303,0,0,0,0,0,0,0,0,0
2004,17,113500,003,0790,999,99999, , ,62914      ,2,3,0,Cairo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,17,114100,013,    ,476,41180, , ,62047      ,2,3,12,Calhoun County,22,22,2237000,2,4,375000,0,0,0,1,9,650000,22,22,2237000,2,4,375000,0,0,0,1,9,650000
2004,17,114700,031,0800,176,16980, , ,60409      ,2,3,11,Calumet City,22,22,2644200,0,0,0,0,0,0,1,5,431974,19,19,2371200,0,0,0,0,0,0,0,0,0
2004,17,115000,031,0805,176,16980, , ,60827      ,2,3,12,Calumet Park village,5,5,830000,0,0,0,0,0,0,0,0,0,5,5,830000,0,0,0,0,0,0,0,0,0
2004,17,115900,041,0810,999,99999, , ,61919      ,2,3,12,Camargo village,6,6,864000,0,0,0,0,0,0,0,0,0,6,6,864000,0,0,0,0,0,0,0,0,0
2004,17,116200,199,0815,999,99999, , ,629150218  ,2,3,12,Cambria village,1,1,129559,0,0,0,1,3,195719,0,0,0,1,1,129559,0,0,0,1,3,195719,0,0,0
2004,17,116800,073,0820,999,19340, , ,61238      ,2,3,12,Cambridge village,2,2,175000,0,0,0,0,0,0,0,0,0,2,2,175000,0,0,0,0,0,0,0,0,0
2004,17,118000,001,0835,999,99999, , ,62320      ,2,3,0,Camp Point village,3,3,368755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,17,118300,077,0830,999,99999, , ,62916      ,2,3,11,Campbell Hill village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,17,119800,057,0845,999,99999, , ,61520      ,2,3,12,Canton,8,8,1157625,0,0,0,0,0,0,0,0,0,8,8,1157625,0,0,0,0,0,0,0,0,0
2004,17,121000,007,0855,466,40420, , ,61012      ,2,3,0,Capron village,32,32,2289231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,17,121300,161,0860,999,19340, , ,61239      ,2,3,12,Carbon Cliff village,2,2,316516,0,0,0,0,0,0,0,0,0,2,2,316516,0,0,0,0,0,0,0,0,0
2004,17,121600,063,0870,176,16980, , ,60416      ,2,3,12,Carbon Hill village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,17,121900,077,0865,999,99999,2, ,62902      ,2,3,12,Carbondale,55,55,5543000,6,12,773536,1,4,130000,5,38,909780,55,55,5543000,6,12,773536,1,4,130000,5,38,909780
2004,17,123100,113,0876,999,14060, , ,61725      ,2,3,12,Carlock village,1,1,325000,0,0,0,0,0,0,0,0,0,1,1,325000,0,0,0,0,0,0,0,0,0
2004,17,123400,027,0880,476,41180, , ,62231      ,2,3,12,Carlyle,9,9,2028000,0,0,0,0,0,0,0,0,0,9,9,2028000,0,0,0,0,0,0,0,0,0
2004,17,124900,043,0890,176,16980, , ,60188      ,2,3,12,Carol Stream village,26,26,4920000,0,0,0,0,0,0,0,0,0,26,26,4920000,0,0,0,0,0,0,0,0,0
2004,17,125200,089,0895,176,16980, , ,60110      ,2,3,12,Carpentersville village,436,436,44005000,0,0,0,0,0,0,0,0,0,436,436,44005000,0,0,0,0,0,0,0,0,0
2004,17,126400,015,    ,999,99999,2, ,61053      ,2,3,12,Carroll County Unincorporated Area,62,62,11256034,0,0,0,0,0,0,0,0,0,62,62,11256034,0,0,0,0,0,0,0,0,0
2004,17,127000,061,0905,999,99999,2, ,62016      ,2,3,12,Carrollton,7,7,945000,0,0,0,0,0,0,0,0,0,7,7,945000,0,0,0,0,0,0,0,0,0
2004,17,127900,199,0910,999,99999, , ,62918      ,2,3,12,Carterville,41,41,3393586,2,4,190000,1,4,100000,0,0,0,41,41,3393586,2,4,190000,1,4,100000,0,0,0
2004,17,128200,067,0915,999,99999, , ,62321      ,2,3,12,Carthage,1,1,125000,0,0,0,4,14,1300000,0,0,0,1,1,125000,0,0,0,4,14,1300000,0,0,0
2004,17,129100,111,0920,176,16980, , ,60013      ,2,3,12,Cary village,155,155,26839805,0,0,0,0,0,0,0,0,0,155,155,26839805,0,0,0,0,0,0,0,0,0
2004,17,130600,163,0930,476,41180, , ,62232      ,2,3,12,Caseyville village,10,10,981000,0,0,0,0,0,0,0,0,0,10,10,981000,0,0,0,0,0,0,0,0,0
2004,17,131200,017,    ,999,99999,2, ,62691      ,2,3,12,Cass County Unincorporated Area,15,15,1275000,0,0,0,0,0,0,0,0,0,15,15,1275000,0,0,0,0,0,0,0,0,0
2004,17,132100,183,0935,999,19180, , ,61817      ,2,3,12,Catlin village,5,5,579000,0,0,0,0,0,0,0,0,0,5,5,579000,0,0,0,0,0,0,0,0,0
2004,17,132700,069,0940,999,99999, , ,62919      ,2,3,12,Cave-In-Rock village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,17,133300,099,0945,999,99999, , ,61316      ,2,3,0,Cedar Point village,2,2,160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,17,133900,177,0950,999,99999, , ,61013      ,2,3,12,Cedarville village,1,1,70000,0,0,0,0,0,0,0,0,0,1,1,70000,0,0,0,0,0,0,0,0,0
2004,17,135100,121,0965,999,99999,2, ,62801      ,2,3,12,Centralia,9,9,1163580,0,0,0,0,0,0,0,0,0,9,9,1163580,0,0,0,0,0,0,0,0,0
2004,17,135700,163,0975,476,41180, , ,62207      ,2,3,12,Centreville,1,1,35000,0,0,0,0,0,0,0,0,0,1,1,35000,0,0,0,0,0,0,0,0,0
2004,17,136600,147,0980,999,16580, , ,61818      ,2,3,12,Cerro Gordo village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,17,137800,019,0990,999,16580,2,1,61820      ,2,3,12,Champaign,241,241,33858495,1,2,460000,0,0,0,2,36,2175000,241,241,33858495,1,2,460000,0,0,0,2,36,2175000
2004,17,138400,019,    ,999,16580,2, ,61803      ,2,3,12,Champaign County Part Unincorporated Area,186,186,44282502,0,0,0,0,0,0,0,0,0,186,186,44282502,0,0,0,0,0,0,0,0,0
